League,Team,Player,Recent_Matches,Recent_Minutes,Recent_Goals,Recent_Assists,Recent_Yellow_Cards,Recent_Red_Cards,Recent_xG,Recent_xA,Recent_Shots,Recent_Shots_On_Target,Recent_Passes_Completed,Recent_Tackles,Recent_Interceptions,Recent_Fouls
Ligue 1,Angers,Ibrahima Niane,24,943,3,1,0,0,5.7,0.0,0,0,0,3,2,15
Ligue 1,Angers,Zinedine Ferhat,24,849,2,0,1,0,1.4,0.0,0,0,0,7,10,11
Ligue 1,Angers,Jacques Ekomie,16,620,0,0,1,0,0.0,0.0,0,0,0,14,4,10
Ligue 1,Angers,Bamba Dieng,18,532,3,0,1,0,3.1,0.0,0,0,0,1,0,9
Ligue 1,Angers,Pierrick Capelle,16,483,0,0,4,0,0.2,0.0,0,0,0,17,11,12
Ligue 1,Angers,Sidiki Cherif,7,324,0,0,0,0,0.7,0.0,0,0,0,5,0,4
Ligue 1,Angers,Cédric Hountondji,3,270,0,0,0,0,0.0,0.0,0,0,0,4,4,2
Ligue 1,Angers,Zinédine Ould Khaled,8,266,0,0,1,0,0.0,0.0,0,0,0,6,2,7
Ligue 1,Angers,Marius Courcoul,6,145,0,0,0,0,0.1,0.0,0,0,0,1,3,4
Ligue 1,Angers,Ousmane Camara,1,90,0,0,0,0,0.1,0.0,0,0,0,0,0,0
Ligue 1,Angers,Justin-Noël Kalumba,2,31,0,0,0,0,0.0,0.0,0,0,0,0,1,0
Ligue 1,Angers,Lois Diony,1,21,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Angers,Prosper Peter,1,20,0,0,0,0,0.0,0.0,0,0,0,1,0,1
Ligue 1,Angers,Enzo Caumont,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Angers,Yacine Gaya,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Angers,Joseph Lopy,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Angers,Marius Louer,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Angers,Lanroy Machine,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Angers,Amine Moussaoui,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Angers,Melvin Zinga,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Nantes,Matthis Abline,32,2588,8,2,3,0,7.8,0.0,0,0,0,5,3,32
Ligue 1,Nantes,Moses Simon,30,2434,7,9,2,0,4.9,0.0,0,0,0,13,11,11
Ligue 1,Nantes,Jean-Charles Castelletto,28,2440,0,0,5,1,1.5,0.0,0,0,0,14,24,32
Ligue 1,Nantes,Pedro Chirivella,28,2171,0,2,6,0,0.4,0.0,0,0,0,26,16,21
Ligue 1,Nantes,Douglas,26,2127,4,2,8,0,3.3,0.0,0,0,0,37,29,39
Ligue 1,Nantes,Nicolas Cozza,27,2051,1,0,3,1,1.4,0.0,0,0,0,41,25,14
Ligue 1,Nantes,Johann Lepenant,28,2030,2,1,3,0,1.4,0.0,0,0,0,32,18,49
Ligue 1,Nantes,Kelvin Amian,28,2068,1,0,5,0,0.9,0.0,0,0,0,30,11,23
Ligue 1,Nantes,Nicolas Pallois,24,1863,0,2,8,0,0.4,0.0,0,0,0,26,28,20
Ligue 1,Nantes,Nathan Zeze,16,1403,0,0,5,0,0.2,0.0,0,0,0,19,22,14
Ligue 1,Nantes,Anthony Lopes,16,1383,0,0,2,0,0.0,0.0,0,0,0,0,0,1
Ligue 1,Nantes,Sorba Thomas,23,1161,1,2,2,0,1.5,0.0,0,0,0,6,6,9
Ligue 1,Nantes,Alban Lafont,12,1080,0,0,1,0,0.0,0.0,0,0,0,1,0,0
Ligue 1,Nantes,Mostafa Mohamed,29,1221,5,0,3,0,5.5,0.0,0,0,0,9,10,32
Ligue 1,Nantes,Marcus Coco,19,950,0,1,3,2,0.1,0.0,0,0,0,21,10,30
Ligue 1,Nantes,Saidou Sow,9,799,1,0,1,0,0.6,0.0,0,0,0,11,13,7
Ligue 1,Nantes,Louis Leroux,14,695,1,1,1,0,1.1,0.0,0,0,0,15,5,8
Ligue 1,Nantes,Jean-Kevin Duverne,9,537,0,0,2,0,0.3,0.0,0,0,0,12,8,14
Ligue 1,Nantes,Tino Kadewere,12,512,1,2,1,0,1.7,0.0,0,0,0,8,6,6
Ligue 1,Nantes,Patrik Carlgren,5,417,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Nantes,Florent Mollet,9,242,0,0,1,0,0.3,0.0,0,0,0,2,1,2
Ligue 1,Nantes,Bahereba Guirassy,17,343,2,0,0,0,0.7,0.0,0,0,0,8,1,3
Ligue 1,Nantes,Jean-Philippe Gbamin,14,216,0,0,1,0,0.5,0.0,0,0,0,1,3,3
Ligue 1,Nantes,Fabien Centonze,5,187,0,0,0,0,0.0,0.0,0,0,0,2,2,2
Ligue 1,Nantes,Ignatius Ganago,11,241,0,0,1,0,0.4,0.0,0,0,0,1,4,2
Ligue 1,Nantes,Meschak Elia,8,170,1,0,0,0,1.1,0.0,0,0,0,5,0,7
Ligue 1,Nantes,Francis Coquelin,4,93,0,1,0,0,0.5,0.0,0,0,0,1,3,1
Ligue 1,Nantes,Dehmaine Assoumani,11,95,0,0,0,0,0.1,0.0,0,0,0,3,1,1
Ligue 1,Nantes,Plamedi Nsingi,1,16,0,0,0,0,0.2,0.0,0,0,0,0,0,0
Ligue 1,Nantes,Sékou Doucoure,2,12,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Nantes,Mathieu Acapandié,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Nantes,Hugo Barbet,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Nantes,Enzo Mongo,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Gautier Lloris,30,2678,2,1,5,0,1.2,0.0,0,0,0,43,31,31
Ligue 1,Le Havre,Loïc Nego,29,2280,0,0,3,0,0.6,0.0,0,0,0,30,28,22
Ligue 1,Le Havre,Abdoulaye Touré,26,2144,8,1,5,0,7.8,0.0,0,0,0,34,31,29
Ligue 1,Le Havre,Etienne Youte Kinkoue,26,2140,0,0,4,1,1.3,0.0,0,0,0,9,28,14
Ligue 1,Le Havre,Yassine Kechta,29,1920,2,0,4,0,2.4,0.0,0,0,0,30,21,39
Ligue 1,Le Havre,Josué Casimir,25,1819,3,3,5,0,2.8,0.0,0,0,0,25,7,27
Ligue 1,Le Havre,Issa Soumaré,27,1722,4,3,0,0,3.1,0.0,0,0,0,12,16,14
Ligue 1,Le Havre,Arthur Desmas,18,1620,0,0,2,0,0.0,0.0,0,0,0,0,0,1
Ligue 1,Le Havre,Mathieu Gorgelin,14,1260,0,0,2,0,0.0,0.0,0,0,0,2,0,0
Ligue 1,Le Havre,Arouna Sangante,14,1092,3,0,4,1,1.0,0.0,0,0,0,14,21,21
Ligue 1,Le Havre,André Ayew,25,1309,4,1,2,0,4.3,0.0,0,0,0,9,3,17
Ligue 1,Le Havre,Christopher Operi,13,1169,0,2,2,1,0.3,0.0,0,0,0,9,14,9
Ligue 1,Le Havre,Timothee Pembele,18,1058,1,0,2,0,1.1,0.0,0,0,0,22,11,9
Ligue 1,Le Havre,Oussama Targhalline,14,990,0,0,0,0,0.1,0.0,0,0,0,14,19,11
Ligue 1,Le Havre,Rassoul Ndiaye,26,1059,1,0,2,0,1.7,0.0,0,0,0,25,12,12
Ligue 1,Le Havre,Junior Mwanga,10,862,1,2,1,1,1.1,0.0,0,0,0,15,8,18
Ligue 1,Le Havre,Koka,15,823,3,1,2,0,4.9,0.0,0,0,0,1,3,14
Ligue 1,Le Havre,Yanis Zouaoui,16,967,0,2,3,0,0.1,0.0,0,0,0,8,8,8
Ligue 1,Le Havre,Antoine Joujou,24,939,0,2,1,0,0.6,0.0,0,0,0,11,9,7
Ligue 1,Le Havre,Yoann Salmier,13,797,0,0,3,0,0.8,0.0,0,0,0,7,10,8
Ligue 1,Le Havre,Emmanuel Sabbi,15,653,0,0,1,0,1.9,0.0,0,0,0,7,3,11
Ligue 1,Le Havre,Fodé Ballo-Touré,8,455,0,0,0,0,0.0,0.0,0,0,0,7,2,1
Ligue 1,Le Havre,Daler Kuzyaev,12,567,1,0,1,0,0.2,0.0,0,0,0,8,9,8
Ligue 1,Le Havre,Mahamadou Diawara,13,563,0,1,0,0,0.4,0.0,0,0,0,12,13,14
Ligue 1,Le Havre,Ilyes Housni,12,230,0,0,0,0,0.2,0.0,0,0,0,5,1,5
Ligue 1,Le Havre,Steve Ngoura,8,289,0,0,0,0,1.3,0.0,0,0,0,2,0,5
Ligue 1,Le Havre,Samuel Grandsir,6,84,0,0,0,0,0.0,0.0,0,0,0,5,0,2
Ligue 1,Le Havre,Elysée Logbo,1,27,0,0,0,0,0.2,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Mathéo Bodmer,1,6,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Ligue 1,Le Havre,Kandet Diawara,1,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Alois Confais,1,3,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Ligue 1,Le Havre,Ismaïl Bouneb,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Gabriel Guri,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Oualid El Hajjam,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Enzo Kana-Biyik,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Yann Kitala,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Hernani Mendes,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Daren Mosengo,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Alex Teixeira,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Le Havre,Stephan Zagadou,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Saint-Étienne,Gautier Larsonneur,31,2790,0,0,5,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Saint-Étienne,Zuriko Davitashvili,30,2515,9,6,1,0,7.7,0.0,0,0,0,13,12,18
Ligue 1,Saint-Étienne,Léo Pétrot,28,2364,0,3,4,0,0.5,0.0,0,0,0,35,37,20
Ligue 1,Saint-Étienne,Pierre Ekwah Elimby,26,2305,1,0,3,0,0.6,0.0,0,0,0,27,45,38
Ligue 1,Saint-Étienne,Mickael Nade,23,2036,1,2,1,0,0.7,0.0,0,0,0,36,32,18
Ligue 1,Saint-Étienne,Dylan Batubinsika,24,1971,0,0,3,1,0.5,0.0,0,0,0,13,38,24
Ligue 1,Saint-Étienne,Lucas Stassin,27,1797,10,4,4,0,7.0,0.0,0,0,0,11,3,32
Ligue 1,Saint-Étienne,Dennis Appiah,27,1948,0,1,2,0,0.2,0.0,0,0,0,38,23,34
Ligue 1,Saint-Étienne,Benjamin Bouchouari,23,1659,1,0,5,0,0.6,0.0,0,0,0,24,17,15
Ligue 1,Saint-Étienne,Louis Mouton,23,1033,0,1,2,0,1.3,0.0,0,0,0,24,10,23
Ligue 1,Saint-Étienne,Yunis Abdelhamid,14,981,0,0,2,0,0.2,0.0,0,0,0,11,13,16
Ligue 1,Saint-Étienne,Aimen Moueffek,20,939,0,1,2,0,1.0,0.0,0,0,0,11,3,20
Ligue 1,Saint-Étienne,Florian Tardieu,21,982,0,4,0,0,0.3,0.0,0,0,0,11,13,8
Ligue 1,Saint-Étienne,Irvin Cardona,12,822,4,1,2,0,4.0,0.0,0,0,0,4,2,11
Ligue 1,Saint-Étienne,Mathis Amougou,17,859,0,0,2,0,0.5,0.0,0,0,0,15,12,6
Ligue 1,Saint-Étienne,Mathieu Cafaro,15,732,1,0,3,1,1.5,0.0,0,0,0,7,7,11
Ligue 1,Saint-Étienne,Yvann Macon,11,700,0,0,4,0,0.3,0.0,0,0,0,11,2,23
Ligue 1,Saint-Étienne,Ibrahim Sissoko,19,812,3,1,1,0,4.3,0.0,0,0,0,9,2,36
Ligue 1,Saint-Étienne,Augustine Boakye,17,733,3,0,5,0,1.8,0.0,0,0,0,3,6,19
Ligue 1,Saint-Étienne,Pierre Cornud,11,576,0,0,2,0,0.0,0.0,0,0,0,10,9,10
Ligue 1,Saint-Étienne,Maxime Bernauer,8,584,0,0,2,0,0.1,0.0,0,0,0,7,4,7
Ligue 1,Saint-Étienne,Ben Old,11,485,0,0,0,0,1.0,0.0,0,0,0,5,2,4
Ligue 1,Saint-Étienne,Lamine Fomba,7,217,0,0,2,0,0.0,0.0,0,0,0,6,4,13
Ligue 1,Saint-Étienne,Djylian N'Guessan,7,173,0,0,0,0,0.4,0.0,0,0,0,3,0,1
Ligue 1,Saint-Étienne,Marwann Nzuzi,2,125,0,0,2,0,0.0,0.0,0,0,0,2,2,2
Ligue 1,Saint-Étienne,Ayman Aiki,5,127,0,0,0,0,0.1,0.0,0,0,0,3,1,4
Ligue 1,Saint-Étienne,Beres Owusu,1,90,0,0,0,0,0.0,0.0,0,0,0,2,0,1
Ligue 1,Saint-Étienne,Ibrahima Wadji,8,196,0,0,0,0,0.5,0.0,0,0,0,6,1,5
Ligue 1,Saint-Étienne,Igor Miladinović,3,26,0,0,0,0,0.0,0.0,0,0,0,0,1,0
Ligue 1,Saint-Étienne,Kévin Pedro,1,10,0,0,0,0,0.0,0.0,0,0,0,0,2,1
Ligue 1,Saint-Étienne,Jibril Othman,1,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Saint-Étienne,Anthony Briançon,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Saint-Étienne,Cheikh Fall,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Saint-Étienne,Antoine Gauthier,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Saint-Étienne,Brice Maubleu,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Saint-Étienne,Issiaka Touré,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Montpellier,Benjamin Lecomte,28,2520,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Montpellier,Téji Savanier,28,2222,2,5,3,1,3.8,0.0,0,0,0,24,14,20
Ligue 1,Montpellier,Modibo Sagnan,25,2006,2,0,10,0,0.7,0.0,0,0,0,34,26,31
Ligue 1,Montpellier,Joris Chotard,23,1628,1,0,5,0,1.1,0.0,0,0,0,22,19,15
Ligue 1,Montpellier,Enzo Tchato,25,1809,0,0,3,0,0.1,0.0,0,0,0,23,22,19
Ligue 1,Montpellier,Becir Omeragic,20,1619,0,0,1,0,0.3,0.0,0,0,0,15,12,11
Ligue 1,Montpellier,Jordan Ferri,23,1616,0,1,5,1,0.4,0.0,0,0,0,19,9,31
Ligue 1,Montpellier,Rabby Nzingoula,25,1561,1,0,11,0,1.0,0.0,0,0,0,39,26,34
Ligue 1,Montpellier,Issiaga Sylla,18,1111,1,0,2,0,1.8,0.0,0,0,0,9,10,13
Ligue 1,Montpellier,Tanguy Coulibaly,22,1215,2,0,4,2,3.0,0.0,0,0,0,20,10,38
Ligue 1,Montpellier,Arnaud Nordin,16,1166,4,1,2,0,4.1,0.0,0,0,0,15,5,13
Ligue 1,Montpellier,Falaye Sacko,15,1143,0,1,1,0,0.0,0.0,0,0,0,8,12,15
Ligue 1,Montpellier,Akor Adams,15,1075,3,1,2,0,4.3,0.0,0,0,0,3,1,17
Ligue 1,Montpellier,Musa Al-Taamari,15,1116,2,1,3,0,2.6,0.0,0,0,0,10,3,7
Ligue 1,Montpellier,Wahbi Khazri,28,1066,1,1,4,0,2.2,0.0,0,0,0,18,5,23
Ligue 1,Montpellier,Théo Sainte-Luce,15,973,1,0,3,0,1.0,0.0,0,0,0,11,11,7
Ligue 1,Montpellier,Khalil Fayad,19,938,0,0,5,0,1.2,0.0,0,0,0,15,9,21
Ligue 1,Montpellier,Yael Mouanga,12,811,0,0,3,0,0.1,0.0,0,0,0,6,8,9
Ligue 1,Montpellier,Boubakar Kouyaté,10,666,0,0,6,1,0.5,0.0,0,0,0,15,12,15
Ligue 1,Montpellier,Nikola Maksimović,7,581,0,0,2,0,0.0,0.0,0,0,0,5,6,3
Ligue 1,Montpellier,Andy Delort,8,517,0,0,1,0,1.3,0.0,0,0,0,3,0,11
Ligue 1,Montpellier,Lucas Mincarelli,8,535,1,0,0,0,0.4,0.0,0,0,0,8,7,5
Ligue 1,Montpellier,Bamo Meïté,7,424,0,0,2,1,0.0,0.0,0,0,0,3,4,8
Ligue 1,Montpellier,Nicolas Pays,9,447,0,0,0,0,1.3,0.0,0,0,0,6,4,2
Ligue 1,Montpellier,Junior Ndiaye,13,328,0,0,0,0,0.3,0.0,0,0,0,0,0,8
Ligue 1,Montpellier,Wilfried Ndollo,6,311,0,0,0,0,0.0,0.0,0,0,0,5,6,7
Ligue 1,Montpellier,Dimitry Bertaud,3,270,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Montpellier,Birama Touré,8,300,0,0,2,0,0.0,0.0,0,0,0,5,6,2
Ligue 1,Montpellier,Stefan Džodić,5,190,0,0,2,1,0.1,0.0,0,0,0,3,4,4
Ligue 1,Montpellier,Othmane Maamma,11,271,1,1,1,0,0.7,0.0,0,0,0,1,1,4
Ligue 1,Montpellier,Yanis Issoufou,4,77,0,0,0,0,0.1,0.0,0,0,0,4,0,1
Ligue 1,Montpellier,Gabriel Bares,6,56,0,0,0,0,0.0,0.0,0,0,0,2,1,0
Ligue 1,Montpellier,Axel Gueguin,1,23,0,0,0,0,0.0,0.0,0,0,0,1,0,4
Ligue 1,Montpellier,Simon Cara,2,9,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Montpellier,Théo Chennahi,2,8,0,0,1,0,0.0,0.0,0,0,0,0,0,2
Ligue 1,Montpellier,Abdoulaye Camara,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Montpellier,Craig Mamilo,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Ligue 1,Montpellier,Glenn Ngosso,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Joshua Kimmich,31,2667,2,7,4,0,1.6,0.0,0,0,0,28,24,14
Bundesliga,Bayern Munich,Kim Min-jae,27,2283,2,0,2,0,1.6,0.0,0,0,0,20,37,25
Bundesliga,Bayern Munich,Harry Kane,29,2262,24,8,5,0,19.5,0.0,0,0,0,10,2,9
Bundesliga,Bayern Munich,Michael Olise,32,2154,10,13,2,0,9.0,0.0,0,0,0,21,8,21
Bundesliga,Bayern Munich,Jamal Musiala,25,1798,12,2,3,0,9.3,0.0,0,0,0,21,8,20
Bundesliga,Bayern Munich,Manuel Neuer,20,1800,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Dayot Upamecano,20,1759,2,0,6,0,1.2,0.0,0,0,0,22,34,20
Bundesliga,Bayern Munich,Leroy Sané,28,1579,11,4,2,0,9.6,0.0,0,0,0,14,7,15
Bundesliga,Bayern Munich,Alphonso Davies,19,1560,1,2,0,0,1.2,0.0,0,0,0,17,13,8
Bundesliga,Bayern Munich,Konrad Laimer,27,1543,2,2,8,0,2.1,0.0,0,0,0,24,8,33
Bundesliga,Bayern Munich,Raphaël Guerreiro,21,1424,4,4,2,0,2.8,0.0,0,0,0,11,9,8
Bundesliga,Bayern Munich,Aleksandar Pavlovic,19,1332,1,0,2,0,0.5,0.0,0,0,0,20,4,16
Bundesliga,Bayern Munich,Eric Dier,19,1288,2,1,1,0,1.0,0.0,0,0,0,10,18,16
Bundesliga,Bayern Munich,Leon Goretzka,24,1211,4,1,2,0,2.7,0.0,0,0,0,11,17,12
Bundesliga,Bayern Munich,Kingsley Coman,26,1160,5,4,0,0,4.0,0.0,0,0,0,10,8,9
Bundesliga,Bayern Munich,Serge Gnabry,25,1145,6,5,0,0,7.1,0.0,0,0,0,11,6,18
Bundesliga,Bayern Munich,Thomas Müller,28,1082,1,4,3,0,3.3,0.0,0,0,0,4,2,13
Bundesliga,Bayern Munich,Jonas Urbig,8,720,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Josip Stanišić,12,725,0,2,0,0,0.3,0.0,0,0,0,10,5,1
Bundesliga,Bayern Munich,João Palhinha,16,665,0,0,2,1,0.7,0.0,0,0,0,14,4,13
Bundesliga,Bayern Munich,Sacha Boey,12,569,0,1,1,0,0.1,0.0,0,0,0,5,2,7
Bundesliga,Bayern Munich,Daniel Peretz,3,270,0,0,1,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Hiroki Ito,6,250,1,0,1,0,0.4,0.0,0,0,0,0,6,2
Bundesliga,Bayern Munich,Mathys Tel,8,256,0,1,0,0,0.7,0.0,0,0,0,2,1,5
Bundesliga,Bayern Munich,Sven Ulreich,1,90,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Gabriel Vidovic,2,18,0,0,0,0,0.1,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Adam Aznou,2,17,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Jonah Kusi-Asare,1,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Arijon Ibrahimović,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Lennart Karl,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Wisdom Mike,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Noel Nkili,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Anthony Pavlesic,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Bayern Munich,Max Schmitt,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Leverkusen,Granit Xhaka,32,2811,2,7,3,0,0.9,0.0,0,0,0,26,12,32
Bundesliga,Leverkusen,Jonathan Tah,31,2790,3,0,2,0,1.0,0.0,0,0,0,10,33,14
Bundesliga,Leverkusen,Álex Grimaldo,30,2522,2,7,6,1,2.4,0.0,0,0,0,13,15,15
Bundesliga,Leverkusen,Lukáš Hrádecký,27,2430,0,0,1,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Leverkusen,Edmond Tapsoba,27,2327,0,0,4,0,1.1,0.0,0,0,0,21,24,33
Bundesliga,Leverkusen,Piero Hincapié,30,2503,2,2,7,0,2.9,0.0,0,0,0,36,32,25
Bundesliga,Leverkusen,Jeremie Frimpong,32,2224,4,5,4,0,4.1,0.0,0,0,0,23,8,19
Bundesliga,Leverkusen,Florian Wirtz,29,2171,10,10,2,0,8.6,0.0,0,0,0,20,9,21
Bundesliga,Leverkusen,Patrik Schick,29,1562,19,0,4,0,11.5,0.0,0,0,0,5,4,21
Bundesliga,Leverkusen,Robert Andrich,21,1488,2,2,7,0,1.3,0.0,0,0,0,11,26,29
Bundesliga,Leverkusen,Aleix García,26,1356,3,3,2,0,0.9,0.0,0,0,0,6,10,7
Bundesliga,Leverkusen,Nathan Tella,25,1256,2,4,1,0,2.6,0.0,0,0,0,10,4,20
Bundesliga,Leverkusen,Victor Boniface,19,1008,8,1,2,0,7.8,0.0,0,0,0,4,0,14
Bundesliga,Leverkusen,Exequiel Palacios,22,1040,1,6,1,0,1.5,0.0,0,0,0,13,11,8
Bundesliga,Leverkusen,Nordi Mukiele,15,899,1,0,4,0,1.4,0.0,0,0,0,16,16,6
Bundesliga,Leverkusen,Arthur,18,673,0,1,0,0,0.1,0.0,0,0,0,11,9,17
Bundesliga,Leverkusen,Martin Terrier,15,584,2,1,1,0,2.4,0.0,0,0,0,2,1,2
Bundesliga,Leverkusen,Amine Adli,18,663,2,0,3,0,2.3,0.0,0,0,0,8,0,12
Bundesliga,Leverkusen,Matej Kovar,5,450,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Leverkusen,Mario Hermoso,4,293,0,0,0,0,0.4,0.0,0,0,0,0,9,2
Bundesliga,Leverkusen,Jonas Hofmann,9,279,1,1,1,0,0.7,0.0,0,0,0,0,0,1
Bundesliga,Leverkusen,Emi Buendía,10,253,2,0,0,0,0.9,0.0,0,0,0,5,0,6
Bundesliga,Leverkusen,Jeanuël Belocian,5,68,0,0,1,0,0.0,0.0,0,0,0,1,0,1
Bundesliga,Leverkusen,Kerim Alajbegović,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Leverkusen,Odilon Kossounou,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Leverkusen,Niklas Lomb,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Leverkusen,Andrea Natali,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Leverkusen,Francis Onyeka,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Leverkusen,Alejo Sarco,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Leverkusen,Artem Stepanov,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Eint Frankfurt,Arthur Theate,29,2524,0,0,5,1,2.3,0.0,0,0,0,24,36,12
Bundesliga,Eint Frankfurt,Hugo Ekitike,31,2385,15,7,1,0,20.9,0.0,0,0,0,12,7,34
Bundesliga,Eint Frankfurt,Robin Koch,28,2406,3,0,3,0,1.7,0.0,0,0,0,10,24,23
Bundesliga,Eint Frankfurt,Rasmus Kristensen,28,2333,3,2,2,0,1.6,0.0,0,0,0,32,20,21
Bundesliga,Eint Frankfurt,Hugo Larsson,31,2213,3,0,2,0,3.0,0.0,0,0,0,26,28,20
Bundesliga,Eint Frankfurt,Tuta,29,2214,2,1,8,0,1.1,0.0,0,0,0,27,40,30
Bundesliga,Eint Frankfurt,Kevin Trapp,24,2115,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Eint Frankfurt,Ellyes Skhiri,28,2081,0,2,6,0,0.8,0.0,0,0,0,22,29,22
Bundesliga,Eint Frankfurt,Nathaniel Brown,24,1767,3,6,1,0,2.2,0.0,0,0,0,39,15,12
Bundesliga,Eint Frankfurt,Mario Götze,24,1542,3,2,1,0,2.9,0.0,0,0,0,28,7,15
Bundesliga,Eint Frankfurt,Omar Marmoush,17,1448,15,9,2,0,8.8,0.0,0,0,0,8,2,8
Bundesliga,Eint Frankfurt,Ansgar Knauff,28,1431,3,5,2,0,4.3,0.0,0,0,0,20,12,22
Bundesliga,Eint Frankfurt,Nnamdi Collins,22,1387,1,1,3,0,0.8,0.0,0,0,0,20,14,23
Bundesliga,Eint Frankfurt,Fares Chaïbi,24,925,1,1,2,0,2.4,0.0,0,0,0,9,10,4
Bundesliga,Eint Frankfurt,Jean Mattéo Bahoya,23,876,2,3,3,0,1.8,0.0,0,0,0,18,4,9
Bundesliga,Eint Frankfurt,Kauã Santos,9,765,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Bundesliga,Eint Frankfurt,Oscar Højlund,19,698,1,0,0,0,1.0,0.0,0,0,0,12,5,11
Bundesliga,Eint Frankfurt,Can Uzun,19,645,4,1,1,0,2.7,0.0,0,0,0,4,1,8
